inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
UCZCHDINMZWYIQ-UHFFFAOYSA-N	Diethyl 2,5-Diaminothiophene-3,4-Dicarboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	VSZGPKBBMSAYNT-RRFJBIMHSA-N		Umifenovir	Oseltamivir	
DXVJHIBEXPVCDQ-UHFFFAOYSA-N	Ethyl 6-Bromo-5-Hydroxy-2-(4-Methoxyphenyl)-1-Benzofuran-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MHCVYAFXPIMYRD-UHFFFAOYSA-N	1,2-Bis(Phenylthio)Ethane	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XXBDWLFCJWSEKW-UHFFFAOYSA-N	N,N-Dimethylbenzylamine	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MAFSPAYMPQWVRE-UHFFFAOYSA-N	Chembl3355957	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
JBTRUPZYRYLZFH-UHFFFAOYSA-N	Nsc673423	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KSIZMUBFKCWQRO-UHFFFAOYSA-N	Ethyl 2-Amino-6-Bromo-7-Ethoxy-1-Benzothiophene-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OHSYNASUNTWEJQ-UHFFFAOYSA-N	Chembl1514304	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZRWBLUCDUSOAFY-UHFFFAOYSA-N	Mls001124950	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZGURXFGYWGGHJN-UHFFFAOYSA-N	Bas 02824703	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XYJWZPBOPQEQRO-UHFFFAOYSA-N	2-Methyl-6-[(Phenylsulfanyl)Methyl]-4-Pyrimidinol	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ORQJIVSPWGJCOJ-UHFFFAOYSA-N	Mls000662647	0	-2	-2	4	0	0	1	REQCZEXYDRLIBE-UHFFFAOYSA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N		Procainamide	Umifenovir	
IZOLBHAYHCRRHJ-UHFFFAOYSA-N	Ethyl 2-(3-Nitrophenyl)-1-Indolizinecarboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
JJABWYFSIMYYRT-GDNBJRDFSA-N	Chembl490780	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XSAQOBRDPCKKIW-UHFFFAOYSA-N	XSAQOBRDPCKKIW-UHFFFAOYSA-N	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KSHXYSCRQMFKFW-UHFFFAOYSA-N	Mls000769213	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	VSZGPKBBMSAYNT-RRFJBIMHSA-N		Umifenovir	Oseltamivir	
BFQQUBLIUNMFTG-UHFFFAOYSA-N	Chembl14926	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OZTUXCLXLFZABS-ZCXUNETKSA-N	OZTUXCLXLFZABS-ZCXUNETKSA-N	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	HLFSDGLLUJUHTE-SNVBAGLBSA-N		Umifenovir	Levamisole	
GUOBGIGORNBZEV-UHFFFAOYSA-N	Chembl573252	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
FWZFIRRSDKNWBE-REZTVBANSA-N	FWZFIRRSDKNWBE-REZTVBANSA-N	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HJUQEHMVHMIPBW-UHFFFAOYSA-N	Mls-0205060.0001	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MCLMHKJKORVGTP-UHFFFAOYSA-N	Chembl2158329	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LVGYKOOZMGBEPS-UHFFFAOYSA-N	LVGYKOOZMGBEPS-UHFFFAOYSA-N	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
UOGZZDLPFGQPGB-UHFFFAOYSA-N	Smr000162014	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
DJZGATKZFGRTOV-UHFFFAOYSA-N	Mls001077722	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MYTHNDKCZXMZFF-UHFFFAOYSA-N	Mls000575194	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
VAEOYKXLQSXTRL-UHFFFAOYSA-N	Chembl187958	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
WRGNVNARAOOQBH-UHFFFAOYSA-N	Smr000196184	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LYNMSNVSHNPELF-UHFFFAOYSA-N	Chembl3585590	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OXPGXCQFUDLETC-UHFFFAOYSA-N	Mls000595146	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
YYBYCBOPPNOBID-UHFFFAOYSA-N	Chembl23911	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LRJYCOXCGLJCLI-UHFFFAOYSA-N	Ae-641/00584004	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
COZBGFUHIPXOOR-UHFFFAOYSA-N	Chembl109290	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NZJMPRWFAYDJQK-UHFFFAOYSA-N	NZJMPRWFAYDJQK-UHFFFAOYSA-N	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MNOASTLHTGPZOE-VBKFSLOCSA-N	St085120	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OCWMGHXUVBAPIR-UHFFFAOYSA-N	Chembl2420396	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
AJPALZYAKSQXKU-UHFFFAOYSA-N	4-Bromo-N-{2-Methyl-4-[(Phenylsulfanyl)Methyl]Phenyl}Benzamide	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LSMMQGJPNNFZFL-UHFFFAOYSA-N	Chembl106218	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NMYQGMYVHOKQSQ-UHFFFAOYSA-N	CID28923382	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LFULPIMTPGHCJK-UHFFFAOYSA-N	Chembl1435691	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HTDLKXUYRWUXNQ-UHFFFAOYSA-N	Chembl2420393	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LKPYABHGOOCEBW-UHFFFAOYSA-N	Ac1L1Hia	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NXWKUYHUNKLFAC-UHFFFAOYSA-N	Mls000537330	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XEXFECRCBWCTCV-UHFFFAOYSA-N	Sri 8451	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
YMPDEXKLHUQFLY-UHFFFAOYSA-N	Mls000562924	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LRQSNZUJSZYTLD-UHFFFAOYSA-N	Smr000042788	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LPXDZRWLLCZGLJ-UHFFFAOYSA-N	Mls002694924	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
YJWATSWCGVZYHU-ZBVBGGFBSA-N	Mls000862900	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
DECPXWOQZCMYMS-UHFFFAOYSA-N	Ae-641/00605026	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
JXCCZHPJVVEUBY-UHFFFAOYSA-N	Chembl1395945	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
CEEHIKQKZBQZLL-UHFFFAOYSA-N	Chembl1784725	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MGANXFCEXFAGHB-UHFFFAOYSA-N	Methyl 4,5-Dimethoxy-2-{[(Phenylsulfanyl)Acetyl]Amino}Benzoate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NQJHFLUEOZCKTN-UHFFFAOYSA-N	St50835324	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
BYBXJRFAEPGDLK-UHFFFAOYSA-N	Ethyl 5-Acetyl-2-Amino-4-Methylthiophene-3-Carboxylate	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N		Oseltamivir	Umifenovir	
PUNBKPUNSDCBMR-UHFFFAOYSA-N	Mls000409089	0	-2	-2	4	0	0	1	BPBPYQWMFCTCNG-UHFFFAOYSA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N		PX-12	Umifenovir	
OHKIVMBUIMVGTO-UHFFFAOYSA-N	Mls000391698	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
DVDPJTQYPDQEJF-UHFFFAOYSA-N	Chembl2420414	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HBARXHJNGNDQAS-UHFFFAOYSA-N	Mls000684803	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NAYMIPUFIQUKOS-UHFFFAOYSA-N	Ethyl 5-Hydroxy-2-Methylnaphtho[1,2-B]Furan-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XEYANNMNRFTJKP-UHFFFAOYSA-N	Mls001029481	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
AJNMXMZCRHTBEH-UHFFFAOYSA-N	2-Methyl-3-N,N-Dimethylaminomethylindole	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
FNGCRYAMOUMXPF-UHFFFAOYSA-N	N-Methyl-4-[(4-Methylphenyl)Sulfanylmethyl]Aniline	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ITNAPFRPMFFTNV-UHFFFAOYSA-N	Mls000581706	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KYRPSQSBZDUXBU-UHFFFAOYSA-N	Smr000155762	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NNZAAVIYYYNWKW-CXUHLZMHSA-N	NNZAAVIYYYNWKW-CXUHLZMHSA-N	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
DTZYZGPKFQRWFG-UHFFFAOYSA-N	Mls000062028	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZSUXMLKUZFNAQX-UHFFFAOYSA-N	Ethyl 2-(4-Chlorophenyl)-1-Indolizinecarboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LYVMWQXBOGNVNA-UHFFFAOYSA-N	Ethyl 2-Amino-5-[(Dimethylamino)Carbonyl]-4-(Morpholin-4-Ylmethyl)Thiophene-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
SGMDGOLKNAWMFH-UHFFFAOYSA-N	5J-519S	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
PHWAJJWKNLWZGJ-UHFFFAOYSA-N	3,5-Dibromo-4-Hydroxybenzoic Acid	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
PNCYQEPCKYNHPP-UHFFFAOYSA-N	Chembl298084	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
FJCXJDYIKMDJRN-UHFFFAOYSA-N	Nsc327447	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
JKMJAMSOMNXGDM-UHFFFAOYSA-N	11L-580S	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NNWNQVMEKRJJMU-UHFFFAOYSA-N	Ac1M4Lnr	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
SZYXMSGTJCXHPH-UHFFFAOYSA-N	Ethyl 2-(3-Aminophenyl)-1-Indolizinecarboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
PFQMXNNDPXEPEC-UHFFFAOYSA-N	2-[(Phenylsulfanyl)Methyl][1]Benzofuro[3,2-D]Pyrimidin-4(3H)-One	0	-2	-2	4	0	0	1	JJWLXRKVUJDJKG-VIFPVBQESA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N		BMS-863233	Umifenovir	
XVEFATOYDIPIFP-UHFFFAOYSA-N	N-(2-Bromophenyl)-3-[(4-Methylphenyl)Sulfanyl]Propanamide	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OQIUARVSMXHUCY-UHFFFAOYSA-N	OQIUARVSMXHUCY-UHFFFAOYSA-N	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
WSESCUVCCYFWTL-UHFFFAOYSA-N	Smr000146435	0	-2	-2	4	0	0	1	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N		Chlorpromazine	Umifenovir	
YQUSZFGBPBDZGL-UHFFFAOYSA-N	St4109033	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
WWVQLEMJBXHDDN-UHFFFAOYSA-N	N-[3-Fluoro-4-(4-Methylpiperazino)Phenyl]-2-(Phenylsulfanyl)Acetamide	0	-2	-2	4	0	0	1	TYZROVQLWOKYKF-ZDUSSCGKSA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N		Linezolid	Umifenovir	
QERPLXGPAAXKLD-SSDVNMTOSA-N	Mls000333626	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KHHVFOKNBWRRMT-UHFFFAOYSA-N	Smr000218699	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
TVLCSNXSZPUFJH-DNTJNYDQSA-N	Mls001142840	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QLZBNEILVQAJCH-UHFFFAOYSA-N	Chembl2420403	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LJRKQDRTEDKSAT-UHFFFAOYSA-N	Mls001242881	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
WSFHBBVSMJIUIQ-UHFFFAOYSA-N	Chembl1399168	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
SSPAKQIHOCWLBQ-UHFFFAOYSA-N	1-Methyl-3-{[(4-Methylphenyl)Sulfanyl]Methyl}-1H-Pyrazol-5-Ol	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
UUSBITGVSBSITP-KXQOOQHDSA-N	Chembl2063895	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HUXJGSHUVDWZAM-UHFFFAOYSA-N	Ethyl Hematommate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
VMNXPUCTWIHZCR-UHFFFAOYSA-N	Mls000532688	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LIEFSMJAVJRLBQ-UHFFFAOYSA-N	Chembl609323	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GCEQPUDOLRLYRU-UHFFFAOYSA-N	St038077	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KXVREXUAKZRPPC-RQZCQDPDSA-N	KXVREXUAKZRPPC-RQZCQDPDSA-N	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
RDKMGVLZLVAPIO-UHFFFAOYSA-N	N-Phenyl-2-(Phenylsulfanylmethyl)Benzamide	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
SVHBWBPDAPAXOJ-UHFFFAOYSA-N	Mls001250151	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QOSPLXZUQACELF-UHFFFAOYSA-N	Mls001242871	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
CRONUFGJJBDGQT-UHFFFAOYSA-N	Chembl210351	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
JTVTYQJGAQTJPU-UHFFFAOYSA-N	JTVTYQJGAQTJPU-UHFFFAOYSA-N	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
BDCUGNUJKQVACG-UHFFFAOYSA-N	1-(2-Methyl-1H-Indol-3-Yl)-2-Phenylsulfanyl-Ethanone	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NMUUESHWDPWHRF-UHFFFAOYSA-N	Mls000877575	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KAZXHYKPOGAUNF-MHWRWJLKSA-N	KAZXHYKPOGAUNF-MHWRWJLKSA-N	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
UASSYBWFSLNNAZ-UHFFFAOYSA-N	Mls000877574	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
PJLUIJPMTFUWRQ-UHFFFAOYSA-N	Mls001081290	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
CQGSYTIGBDMLBX-UHFFFAOYSA-N	Chembl1554068	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
PCPCFQQVMJBHMX-UHFFFAOYSA-N	Chembl2011158	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KJSNHXYRMRHIDJ-UHFFFAOYSA-N	Smr000062647	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QHLINTGFIHRERO-UHFFFAOYSA-N	Chembl106224	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
FGZDCYNLBZQQNL-UHFFFAOYSA-N	Bas 06900009	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XLCCGJIHBQAHNZ-UHFFFAOYSA-N	Mls001081005	0	-2	-2	4	0	0	1	AUZONCFQVSMFAP-UHFFFAOYSA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N		Disulfiram	Umifenovir	
RFPIBMZCWZLLFV-UHFFFAOYSA-N	Nsc671268	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
BHXURLPFVOLSSQ-UHFFFAOYSA-N	Mls001151141	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
SUBYSPGCBJHMAW-UHFFFAOYSA-N	Smr000028832	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
BWVZISVNVMKJBZ-UHFFFAOYSA-N	Ac1M7Ag7	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
CNYJEDAHPDLJTB-UHFFFAOYSA-N	Chembl568448	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QVYMHIWFLMOMDP-UHFFFAOYSA-N	Ac1Mca0K	0	-2	-2	4	0	0	1	GCWIQUVXWZWCLE-INIZCTEOSA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N		Cpi-0610	Umifenovir	
FNCQPVSOSUVAHX-UHFFFAOYSA-N	Ac1M5Qqo	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
JRCSAKBNGXSAGM-UHFFFAOYSA-N	Chembl3355958	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
YVLSMICQQJATAG-UHFFFAOYSA-N	Chembl3623675	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GOHHBFSPKLRUNF-UHFFFAOYSA-N	1-[(Dimethylamino)Methyl]-2-Naphthol	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	DOMXUEMWDBAQBQ-UHFFFAOYSA-N		Umifenovir	Terbinafine	
FERXSQVCCZAZAC-UHFFFAOYSA-N	Ac1Mcuck	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
PUQJJRGBGLTXFN-UHFFFAOYSA-N	Chembl19036	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
WITBRHUYBFKPOL-UHFFFAOYSA-N	Ethyl 4-(4-Methoxyphenyl)-2-{[(Phenylsulfanyl)Acetyl]Amino}Thiophene-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
VCSUZQBAEHKMSQ-SSDVNMTOSA-N	Ac1Obydh	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OIWQLSMNVRMWRN-UHFFFAOYSA-N	Mls000701140	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
DKDJBHXKPNNQGW-UHFFFAOYSA-N	Chembl185392	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XBLJNSSZMWLWHU-UHFFFAOYSA-N	Stk230171	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZBOIMDMDEHZBPR-UHFFFAOYSA-N	Chembl602529	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
AJKJMMOOZCTJMG-UHFFFAOYSA-N	3354-38-9	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
PNHFETLUVCAYSS-UHFFFAOYSA-N	Ethyl 4-Hydroxy-2-Oxo-1-(Prop-2-En-1-Yl)-1,2-Dihydroquinoline-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
IEHYVYZADVHGFF-UHFFFAOYSA-N	Ethyl 2-Amino-6-Bromo-7-Methoxy-1-Benzothiophene-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
AZLNMMAHIIYYFE-UHFFFAOYSA-N	Smr000472504	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ATHDXGIEWLVIJY-UHFFFAOYSA-N	Mls000704274	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LORYJFSCXRKMAK-UHFFFAOYSA-N	Mls000052920	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NSVFALADEZSAPI-UHFFFAOYSA-N	Chembl2315794	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
AJMZFXUDUORRMI-UHFFFAOYSA-N	Chembl2158321	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZDSMTFUXXUYCSA-BRJLIKDPSA-N	Mls000540683	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QAVKDJDFPYQWRS-UHFFFAOYSA-N	Ethyl 1-[(Phenylsulfanyl)Acetyl]Piperidine-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ANCBCNCYUPZGFV-UHFFFAOYSA-N	Stk215467	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XHCBUAIHQGHOPP-UHFFFAOYSA-N	Diethyl 4-(4-Bromophenyl)-2,6-Dimethylpyridine-3,5-Dicarboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	CYOHGALHFOKKQC-UHFFFAOYSA-N		Umifenovir	Selumetinib	
DEDXZLAUUPHUHS-UHFFFAOYSA-N	St4048460	0	-2	-2	4	0	0	1	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	XSCGXQMFQXDFCW-UHFFFAOYSA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N	Chlorpromazine	Triflupromazine	Umifenovir
