inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
YHUGGCAPZFPYCA-JDNHERCYSA-N	Chembl421111	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
UYKLQQWWOWXMFD-UHFFFAOYSA-N	Chembl342382	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NDQUGOVSEQMOJP-UHFFFAOYSA-N	CID13312647	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WQYKPUPMMFGHQW-QKVFXAPYSA-N	Danshenol A	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WOXIJHKGPIBWIU-UHFFFAOYSA-N	Chembl19838	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
BIFFYLDWOVSXTE-UHFFFAOYSA-N	Chembl143241	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
KAKGITVNDMUJNY-UHFFFAOYSA-N	Chembl240720	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WBRDCFRCAWSNKK-UHFFFAOYSA-N	Smr000235983	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YHJYWLFBXPHXIW-UHFFFAOYSA-N	F3345-0631	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
BVGVSUYAYNIIGE-UHFFFAOYSA-N	Chembl198096	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LGBNGGLMVUASAG-UHFFFAOYSA-N	Chembl418007	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LCMDWJXBUZDEKA-UHFFFAOYSA-N	309283-89-4	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
GZDSIMMFZRLEIK-UHFFFAOYSA-N	Bdbm50016631	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
TVFSNNWYDVKQPM-UHFFFAOYSA-N	Chembl344057	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
SFAILOOQFZNOAU-UHFFFAOYSA-N	2,6-Dichlorophenylacetic Acid	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LPRQOGCKVPAJAY-UHFFFAOYSA-N	Ac1N2Vjt	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
XYTOZIXZZIBHEG-UHFFFAOYSA-N	Chembl34737	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
MFOPMXBHLASXHJ-UHFFFAOYSA-N	4-Methyl-3-[(3-Nitrobenzoyl)Amino]-2-Thiophenecarboxylic Acid	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
RNDNMIOYEBTJDS-UHFFFAOYSA-N	Chembl303210	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QJZIGPVOTXIJRK-UHFFFAOYSA-N	Chembl304995	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
PPLUUCZSOCAHOK-UHFFFAOYSA-N	Bdbm50016649	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
AJTUDQRFFUZKFN-UHFFFAOYSA-N	Chembl1673033	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
PQOQARPAPRNBTE-UHFFFAOYSA-N	Chembl74436	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
SBUHIFVNJTZZLL-VOTSOKGWSA-N	1-(3-Furan-2-Yl-Acryloyl)-3-(3-Nitro-Phenyl)-Thiourea	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QSROOXVEHSOUBU-UHFFFAOYSA-N	Chembl197841	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
CSFHAEWVRGIARV-UHFFFAOYSA-N	Chembl1277386	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
VQLAKBFYOTWPMJ-UHFFFAOYSA-N	CID44272420	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZMUDJFYABJTCOO-UHFFFAOYSA-N	Schembl444747	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WQOBBGURQULTDJ-UHFFFAOYSA-N	Nsc716795	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
JJLUUGUBZKQIFM-UHFFFAOYSA-N	Chembl1944860	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
BIVXDCSJKHPQJD-ZDUSSCGKSA-N	Chembl414676	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZYRJABYKSVRPKI-JMCQJSRRSA-N	Chembl304782	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
CDSHWWDKIJAWNR-UHFFFAOYSA-N	Chembl52639	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QCCHBHSAIQIQGO-UHFFFAOYSA-N	Imirestat	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
VDFQWTHPVPUSSE-BZZOAKBMSA-N	VDFQWTHPVPUSSE-BZZOAKBMSA-N	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YQXCEIWBUQMPMX-UHFFFAOYSA-N	Mls000764692	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
KUTVNHOAKHJJFL-ZSIJVUTGSA-N	Alpha-Viniferin	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
SGMDNRFRSNYBCA-UHFFFAOYSA-N	6-Tosylpyridazin-3(2H)-One	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
FMNLOYUWJUCGTM-UHFFFAOYSA-N	Chembl277928	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
FNLOGUUFJQFIER-GXTWGEPZSA-N	Chembl68091	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZMUKNIMFIUDCQJ-GORDUTHDSA-N	Chembl2297678	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QNAYWPPENIEFMQ-UHFFFAOYSA-N	Chembl279275	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
DODUYDHREXBMOW-UHFFFAOYSA-N	Chembl274433	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
BMUITGZLHQBLBP-UHFFFAOYSA-N	Bdbm50016628	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NQVFBDVJATWWRY-UHFFFAOYSA-N	Bdbm50016647	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
SXONDGSPUVNZLO-UHFFFAOYSA-N	Zenarestat	1	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZOWZXIMUMZOCHJ-UHFFFAOYSA-N	Chembl2111987	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZGZYIJMPLSJGGC-UHFFFAOYSA-N	St50755050	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
GELCCPBUXPMSIJ-UHFFFAOYSA-N	Chembl281407	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
DEODSEYJERVRIF-UHFFFAOYSA-N	Chembl538917	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
AQRNXCAVWZCQSU-UHFFFAOYSA-N	Chembl1944855	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
XDSNFPBIBSWEFN-UHFFFAOYSA-N	CID13312637	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
VKCHKAQCSBEZSI-UHFFFAOYSA-N	Schembl445966	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
JORLLGPOJPMFRS-UHFFFAOYSA-N	6-(3-Chloro-Benzenesulfonyl)-2H-Pyridazin-3-One	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
SICLRZDNKYLKFV-QPJJXVBHSA-N	Chembl2297682	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZVEWYXHREIADQE-UHFFFAOYSA-N	Chembl280168	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WOVXLSBTJIJSCI-UHFFFAOYSA-N	Chembl280361	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
IJMOQPWUPWPCFU-UHFFFAOYSA-N	Chembl421487	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HWQIGAIPJKUDSF-UHFFFAOYSA-N	Nsc626985	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
KXXNIZRBKQOOIN-UHFFFAOYSA-N	Ac1Ms5A9	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HHGKBVYCWCTRCV-UHFFFAOYSA-N	Chembl163888	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
JONPUPNUCOTQEY-UHFFFAOYSA-N	Chembl139898	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZLYVESBCLMPTQI-SREIQFSDSA-N	Chembl307121	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QHMQITUIIPNGKQ-UHFFFAOYSA-N	Chembl262701	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NTJWJLZMOKBOFA-UHFFFAOYSA-N	Chembl198148	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QEZMOSMYZHVULB-UHFFFAOYSA-N	Schembl421004	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZXNVJKDLFFNVJV-UHFFFAOYSA-N	Chembl342974	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
SFAODBVTGWNNCF-UHFFFAOYSA-N	Smr000218920	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
BGUWADBVVHBXET-UHFFFAOYSA-N	Chembl13997	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZIZSXMHERGAUSN-UHFFFAOYSA-N	1-(4-Chlorobenzyl)-4-Hydroxy-5-Oxo-3-Pyrroline-3-Carboxylic Acid Ethyl Ester	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
RDHWNHOFYJWDPT-UHFFFAOYSA-N	Chembl63855	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
GCHKUUOPYMFGEY-VMPITWQZSA-N	Propenidazole	1	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LRGPZOADJXZOAO-UHFFFAOYSA-N	Chembl30655	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
FTLOLNISQBDXGP-UHFFFAOYSA-N	Chembl281620	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
VKSZVHFYVKBHPR-UHFFFAOYSA-N	Ethyl (2-{[(4-Nitrophenyl)Acetyl]Amino}-1,3-Thiazol-4-Yl)Acetate	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
MAOFJPRJDOTDDE-UHFFFAOYSA-N	St50591970	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
MIRRKJQPILLVDW-UHFFFAOYSA-N	Bdbm50016634	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ONLCRVHXXZVMIE-UHFFFAOYSA-N	Mls000572923	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
MRVHYDCQEQXHKD-UHFFFAOYSA-N	Nsc626984	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
DFSVVEGCHCEVPN-SREIQFSDSA-N	Chembl69675	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
BMHZAHGTGIZZCT-LJQANCHMSA-N	(R)-minalrestat	1	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
FTLDTGWMVVXYAM-UHFFFAOYSA-N	Chembl72699	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YOCRJFKVPQGJHQ-SREIQFSDSA-N	Chembl304302	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
DYNHZTFLLXJYDQ-UHFFFAOYSA-N	Schembl445659	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ODPTZSKBYUUDCS-QMTHXVAHSA-N	Chembl71562	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
AZMUSKQHDHCZOM-UHFFFAOYSA-N	Chembl1668046	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HXEYVOPGUKCHBE-UHFFFAOYSA-N	Chembl369911	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
IZJXNSSSDSSFTN-UHFFFAOYSA-N	Chembl358792	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZFHMZAGFUQFFEJ-UHFFFAOYSA-N	Schembl445175	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
GSAJQGVLZBMWHB-UHFFFAOYSA-N	Chembl10552	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
OYOQNBUNNOQZQP-UHFFFAOYSA-N	Chembl414496	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
PZWGNXPTHHVLTA-UHFFFAOYSA-N	N-(2,4-Dichlorophenyl)-4-(3-Nitro-1H-1,2,4-Triazol-1-Yl)Butanamide	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
UBTOLNBEJUVJOJ-UHFFFAOYSA-N	Chembl3666151	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YJZMPJSWEFZTDV-SREIQFSDSA-N	Chembl69870	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QYSFXUVFRUYJCZ-UHFFFAOYSA-N	Bdbm200221	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
IQCRGUUBTKWZBQ-UHFFFAOYSA-N	Bdbm50016639	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HMIFNEKPRFKIQX-QHCPKHFHSA-N	Chembl1939429	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HJXKXDILPXEWJY-UHFFFAOYSA-N	Chembl194582	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HNJJFOAMCSHSLO-UHFFFAOYSA-N	Chembl470376	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HJXJFWMRDBPCQA-UHFFFAOYSA-N	Chembl2261304	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
OUHOXIPLBJIWEG-UHFFFAOYSA-N	Nsc655651	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
XOJYJEBZQIGCBU-UHFFFAOYSA-N	Chembl20740	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
GEMQYFLXUNHMGH-JMCQJSRRSA-N	Chembl303731	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HWMRUPZOGNOXNE-UHFFFAOYSA-N	Gossylic Lactone	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZAIAVBMBDRUAAP-UHFFFAOYSA-N	Chembl197805	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
GAABTUJRXYWNFC-UHFFFAOYSA-N	Chembl19759	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NGOIRLYCOKDYGW-UHFFFAOYSA-N	Bdbm50016652	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
FAZBQMIONFTMSA-UHFFFAOYSA-N	Chembl20685	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
CJKKMQCZOLCXAM-UHFFFAOYSA-N	Inhibitor Idd 384	1	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
CBHAZZSTPYAOQK-UHFFFAOYSA-N	N-(4-Methyl-1,3-Thiazol-2-Yl)-3,5-Dinitrobenzamide	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YLLFDRHTELGUAX-XDOYNYLZSA-N	YLLFDRHTELGUAX-XDOYNYLZSA-N	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
CBSIDIQSDMPYGL-FUXBKTLASA-N	Chembl68992	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LWAFTNVIURUPIL-UHFFFAOYSA-N	N-(3-Nitrophenyl)-N-(Phenylsulfonyl)Glycine	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LXOANXZWLVCTKO-SREIQFSDSA-N	Chembl68963	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
MZAPNXXFUXSRII-CWTRNNRKSA-N	Chembl69938	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
KXJXYCGVDHCLRF-UHFFFAOYSA-N	Chembl143569	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
VFTQMEMIHPBYLO-BZZOAKBMSA-N	VFTQMEMIHPBYLO-BZZOAKBMSA-N	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
UWJQVHWDHTZMOY-UHFFFAOYSA-N	Schembl9541318	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
VZEFZFGCCPPMQL-UHFFFAOYSA-N	Schembl419953	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
RQWXNNMDGLUIPK-UHFFFAOYSA-N	Bdbm50016637	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
OCTKFTDWELPEGU-UHFFFAOYSA-N	Chembl114289	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
MDDBGPBRLJNBDZ-LLVKDONJSA-N	Chembl68635	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
RVAJKUWZAXLXGY-AWGJQOPUSA-N	Chembl2261567	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
MZZSMPKRYXXFET-UHFFFAOYSA-N	Schembl420984	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ANZFBALHOWVGKN-GYHWCHFESA-N	ANZFBALHOWVGKN-GYHWCHFESA-N	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NHWGJPPIJZCZBZ-UHFFFAOYSA-N	2-(N,1-Diphenylformamido)Acetic Acid	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
DYOULQGOKGJGJL-UHFFFAOYSA-N	Schembl443824	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NMWBQDUMSFMKDB-JYHQXFQUSA-N	Chembl2261566	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
VPFAZTYASVUBNK-UHFFFAOYSA-N	CID13312620	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
CWHZQLLHCJTBOG-IODUZNRKSA-N	Chembl3098450	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
FQELKXJYAGISES-UHFFFAOYSA-N	Chembl143231	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
IQVVPOSKFVZVKK-UHFFFAOYSA-N	Bdbm50016635	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
VTAPFQFGVVPFNM-UHFFFAOYSA-N	Chembl199100	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
RAFLAMXOHBZLHF-UHFFFAOYSA-N	Chembl1673029	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NQSRQLZRICOORI-UHFFFAOYSA-N	Chembl20581	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
AQTIQNPHRVACPN-UHFFFAOYSA-N	1-(4-Ethoxy-2-Nitro-Phenyl)-3-(Pyridine-3-Carbonyl)-Thiourea	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ITBNJCVIFHSKRL-UHFFFAOYSA-N	{[5-(5-nitro-2-furyl)-134-oxadiazol-2-yl]thio}acetic acid	1	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZICCKDUVBPQRQT-UHFFFAOYSA-N	6-(Benzenesulfonyl)-2,3-Dihydropyridazin-3-One	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
JHCMQNWSXOHQDS-UHFFFAOYSA-N	Nsc645838	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
VQOAQUIDELNUAB-ZZCQVLGYSA-N	Chembl2259657	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZOVORMKZRSIBOR-UHFFFAOYSA-N	Chembl241572	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
UBVFQIFHMHTMJE-UHFFFAOYSA-N	Mls000877603	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
RQVFDJCEHLLOER-UHFFFAOYSA-N	Chembl20005	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LNCWRJYGGOAOMU-UHFFFAOYSA-N	Chembl20197	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LBEKHODQOXWEKA-UHFFFAOYSA-N	Chembl290075	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
GQRJCSYEWCQFSQ-UHFFFAOYSA-N	Maybridge3_002601	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
IPSRZDHLMFNRDU-UHFFFAOYSA-N	Chembl33835	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WAAPEIZFCHNLKK-QPUJVOFHSA-N	(SR)-fidarestat	1	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
DQGDHSNPSSYJGU-UHFFFAOYSA-N	Cyano-(2-Oxo-2,3-Dihydro-1H-Indol-3-Yl)-Acetic Acid	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
