inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
UYTYUPKOCVMOCG-UHFFFAOYSA-N	Mls000708273	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
KIFFXCWBNBXUAR-UHFFFAOYSA-N	N-Benzothiazol-2-Yl-2-Nitro-Benzamide	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
CFKDEUNGHFBINR-UHFFFAOYSA-N	Ac1Msrcg	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
BSYNRYMUTXBXSQ-UHFFFAOYSA-N	Acetylsalicylic acid	1	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZTSYYNKGZDDRHR-UHFFFAOYSA-N	Mls001017317	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HOYVECBZYTUZCH-ISLYRVAYSA-N	HOYVECBZYTUZCH-ISLYRVAYSA-N	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LTNDMQJXEDUHAD-UHFFFAOYSA-N	Chembl3343866	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
BWLCCIHERVQBCS-UHFFFAOYSA-N	Butanamide, 3-Methyl-N-(5-Nitro-2-Thiazolyl)-	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
UJQWTYBGEWAHFC-UHFFFAOYSA-N	Ac1Mfu8N	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NRMXUVXZYCBQRM-UHFFFAOYSA-N	Mls000765211	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
RNFCQIOHQPIUOI-UHFFFAOYSA-N	2-Nitro-N-Phenylbenzamide	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
VFZWFPLGVTZWTQ-UHFFFAOYSA-N	Bas 00855991	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
XRMRKVNQMBDQKR-UHFFFAOYSA-N	2-Methoxy-N-(5-Methyl-1,3,4-Thiadiazol-2-Yl)Benzamide	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
IEDNKRDFNMBTOL-UHFFFAOYSA-N	Mls002171184	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
JIOLBGQKAQWPLK-UHFFFAOYSA-N	St50625038	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
RDXLYGJSWZYTFJ-UHFFFAOYSA-N	Niridazole	1	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QPVMBGKTIPULLL-UHFFFAOYSA-N	F2750-0098	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
BJDSHDHLPAZHLV-UHFFFAOYSA-N	N-(5-Nitro-1,3-Thiazol-2-Yl)-2-Furamide	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
XQBAOTULQYYESW-UHFFFAOYSA-N	Ac1Mgyma	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HSPKPPHNQJNEDV-UHFFFAOYSA-N	Mls000689194	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
FQSUTLQHSDLLAN-UHFFFAOYSA-N	Nithiazide	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
CKDGJQLBXUOVSI-UHFFFAOYSA-N	Kinome_2841	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
UPIAKWZLXTWRNR-UHFFFAOYSA-N	N-Benzothiazol-2-Yl-2-Methoxy-Benzamide	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
JUOZFQFRLAKATR-UHFFFAOYSA-N	4-Methyl-N-(5-Nitro-Thiazol-2-Yl)-Benzamide	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ONLMRIYNWGCRLQ-UHFFFAOYSA-N	Smr000196165	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WIVBWTCSGYLKIE-UHFFFAOYSA-N	St50666358	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
CTHNKWFUDCMLIQ-UHFFFAOYSA-N	No-Aspirin	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YAEMHJKFIIIULI-UHFFFAOYSA-N	N-(4-Methoxybenzyl)-N'-(5-Nitro-13-Thiazol-2-Yl)Urea	1	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NQMVNYIMBARVFB-UHFFFAOYSA-N	Mls001018461	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
PXCPARRRVHBMBK-ZZXKWVIFSA-N	Ac1Nrftb	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LXDXKFNZVSTMIS-UHFFFAOYSA-N	Mls000521847	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
DWTASHGCZIDBGZ-UHFFFAOYSA-N	Ac1Mch2E	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
KJVIHBJOUTXHDU-UHFFFAOYSA-N	Mls000722357	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
XVAQIIOXHSXZBX-UHFFFAOYSA-N	Ac1Mch2K	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
PQSHNLHSNRWFDA-UHFFFAOYSA-N	St51029190	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WJDNQCITOMEIGG-UHFFFAOYSA-N	2-Nitro-N-1,3-Thiazol-2-Ylbenzamide	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
DYDUEZDUGQXVHR-UHFFFAOYSA-N	Mls002693849	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
MBBBYTSYHZTASW-ULUSZKPHSA-N	Mls002152963	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YSUBAKMTZJCMPW-UHFFFAOYSA-N	Mls000708258	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HKARVQVXSGHYQS-UHFFFAOYSA-N	Mls002171548	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NXKIMXJJWOXMMH-UHFFFAOYSA-N	St50630855	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
GUVKQLZGXWXRCZ-UHFFFAOYSA-N	F2748-0210	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
IKMGUFBLMPRXEX-UHFFFAOYSA-N	Chembl3322847	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
VAUWYBKCJGMCHA-UHFFFAOYSA-N	N-(6-Methoxy-1,3-Benzothiazol-2-Yl)-2-Nitrobenzamide	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
MYGVCLCQXLGEHR-UHFFFAOYSA-N	Mls002171146	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
XTZCANWHGGPKNY-UHFFFAOYSA-N	Chembl3322832	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
PTMZXADOSXEJNS-UHFFFAOYSA-N	Mls002159188	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
SPNKLYOUOJJHBK-UHFFFAOYSA-N	Nsc 311727	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YGZFJEKSLROESA-UHFFFAOYSA-N	N-(3-Bromophenyl)-2-Methyl-3-Nitrobenzamide	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YCRGHYGRCLDZKS-UHFFFAOYSA-N	Chembl3343865	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZLOXYEZYWCTXHU-UHFFFAOYSA-N	Tenonitrozole	1	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WPXBDBHYTQROJA-UHFFFAOYSA-N	Triazole, 3N	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
MOHWQCUYVRPUPC-UHFFFAOYSA-N	N-[5-(Methoxymethyl)-1,3,4-Thiadiazol-2-Yl]-2-Nitrobenzamide	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
SUDKDBNLSGILSB-UHFFFAOYSA-N	Mls000719280	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HAQCGFVINUGJBS-UHFFFAOYSA-N	N-(5-Nitro-1,3-Thiazol-2-Yl)Pentanamide	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HMAJVAFLGGPIPN-UHFFFAOYSA-N	Disperse Blue 124	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WPDDCDPPSHTJDH-UHFFFAOYSA-N	2-(2,5-Dimethoxyphenylcarbamoyl)Phenyl Acetate	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
CBRUAMMPCJIORF-UHFFFAOYSA-N	St50002540	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QYKQHNTWQJPQOZ-UHFFFAOYSA-N	Chembl503022	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YWXVDTSGAZBQDY-UHFFFAOYSA-N	Nsc666738	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YWGCODBJPUZBRI-UHFFFAOYSA-N	Mls001219053	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
RMSQNMRPJFOXMJ-UHFFFAOYSA-N	Triazole, 3G	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YQXCEIWBUQMPMX-UHFFFAOYSA-N	Mls000764692	0	-2	-2	8	0	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
PGVVGQBFBRSXFA-UHFFFAOYSA-N	6-Chloro-N-(5-Methyl-1,3-Thiazol-2-Yl)Pyridine-3-Carboxamide	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LAJNPBGTUNSKGJ-UHFFFAOYSA-N	Mls001182319	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YISGHIZRKXCITD-UHFFFAOYSA-N	Ac1Ljprq	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
JEXADIMZJDHSDJ-UHFFFAOYSA-N	St028861	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
DPVSBKXUFMEYHS-UHFFFAOYSA-N	Smr000196420	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LSVNVLOIUFOODK-VQHVLOKHSA-N	F0447-0089	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
VPOJISYAKDCGDO-UHFFFAOYSA-N	Mls000392456	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WCDSDQFIQNRKNV-UHFFFAOYSA-N	Mls000677669	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QUPCIYVXVYXLBE-UHFFFAOYSA-N	Mls000807135	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
JEWDNDACCOHSDP-UHFFFAOYSA-N	Stk569509	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
GECAYOSQSVQYCM-UHFFFAOYSA-N	Chembl1088173	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WJAZVKMCXZWOKB-UHFFFAOYSA-N	Chembl563034	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QULPZAWZSPGYTL-UHFFFAOYSA-N	Triazole, 3F	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
DENILIYOMZVVQY-VGOFMYFVSA-N	Stk023593	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YPQAFWHSMWWPLX-UHFFFAOYSA-N	2-Methyl-3-Nitrobenzoic Acid	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
DFUIXWANLWLQIQ-UHFFFAOYSA-N	1-(2-Methoxyphenoxy)-2-Nitrobenzene	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
GLCVDCSFYPBHAG-CXUHLZMHSA-N	GLCVDCSFYPBHAG-CXUHLZMHSA-N	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ONFFVLQFJTYEPI-ZHACJKMWSA-N	Chembl1802077	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
BRFHWWJKHQCZRX-UHFFFAOYSA-N	329903-15-3	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
JLSANGMATGRZMD-UHFFFAOYSA-N	St50630471	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
UXDBCFXOVRXVBK-UHFFFAOYSA-N	N-(5-Methyl-2,1,3-Benzothiadiazol-4-Yl)-2-Nitrobenzamide	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
JMWAVUFYSOMGOI-UHFFFAOYSA-N	Methyl {5-[(1,3-Dioxo-1,3-Dihydro-2H-Isoindol-2-Yl)Methyl]-1,3-Thiazol-2-Yl}Carbamate	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
KQYWPTWMBRPYPZ-QGOAFFKASA-N	Ac1Ntss5	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
JDONHMOMQILGDY-UHFFFAOYSA-N	Chembl465109	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
MFOGNJYOFXBQAN-UHFFFAOYSA-N	Ac1Olo0U	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZBMKFQQSUVDSDW-FNORWQNLSA-N	F0447-0101	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
FIYHJBMFYFESMN-UHFFFAOYSA-N	St50635200	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HQPQJXCJJPBFFY-UHFFFAOYSA-N	Smr000264109	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
VPGXMBRVCLRBNG-UHFFFAOYSA-N	Chembl155391	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
BSQFSNSWBWQLBI-UHFFFAOYSA-N	Smr000185827	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
FRBVFYWBWOUZIY-UHFFFAOYSA-N	Mls000851388	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ONPOPEWXBCFDHK-UHFFFAOYSA-N	Stk498681	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
RBCPBVNYTIFDIR-RIYZIHGNSA-N	Smr000220152	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HSJFYRYGGKLQBT-UHFFFAOYSA-N	Guacetisal	1	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ROHHUXKBFOQTFE-UHFFFAOYSA-N	F0417-1895	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZWWBCSYBOLNQBB-UHFFFAOYSA-N	Chembl1927294	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NADWIAYODRTLEL-UHFFFAOYSA-N	N-[4-(Benzylsulfamoyl)Phenyl]-2-Nitrobenzamide	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
GERFCFCAFVHXCD-UHFFFAOYSA-N	N-(5-Ethyl-1,3,4-Thiadiazol-2-Yl)-2,4-Dimethoxybenzamide	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NSKAFWQIZLASTP-UHFFFAOYSA-N	Smr000117308	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YPBDGKTVHIVAJT-UHFFFAOYSA-N	N-(1,3-Benzodioxol-5-Yl)-2-Methoxybenzamide	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ILZBTXJTJLPKLA-UHFFFAOYSA-N	2-Hydroxy-N-(4-Methyl-2-Nitrophenyl)-3-Nitrobenzamide	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
DFZYFPQNTOHICU-UHFFFAOYSA-N	Chembl482377	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
HEUPJLHGYWGTAY-UHFFFAOYSA-N	N-[4-[(2,6-Dimethylpyrimidin-4-Yl)Sulfamoyl]Phenyl]-5-Nitrothiophene-2-Carboxamide	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WKMVPVGHVGFJLG-UHFFFAOYSA-N	Triazole, 3D	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
JLJYIFYJCIMPHA-RIYZIHGNSA-N	Smr000137136	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
BSPFUVLICWUWDA-UHFFFAOYSA-N	St50017892	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ILNFAGURYJOSOH-UHFFFAOYSA-N	Chembl3322840	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
KSIHCILAHOQHHS-UHFFFAOYSA-N	2-Nitro-N'-{2-Nitrobenzoyl}Benzenesulfonohydrazide	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QAGBAWCZEZFFDW-UHFFFAOYSA-N	Mls000552302	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
FKKYYOCRHBFNMW-UHFFFAOYSA-N	Mls000526109	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
OUEURLCXHDZUSM-UHFFFAOYSA-N	St50891568	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LLWJMWIHGDELOZ-UHFFFAOYSA-N	Stk390335	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
UVRSRDSBVCZOIT-UHFFFAOYSA-N	2-[2-Nitro-4-(Trifluoromethyl)Phenoxy]-N-Phenylbenzamide	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
LLWZXQIDNXFYKF-UHFFFAOYSA-N	Ac1M7M5N	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
DEHTVRKGDUCXRF-UHFFFAOYSA-N	51661-19-9	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
YPKBXXGFNVFZKJ-UHFFFAOYSA-N	Mls000851389	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZCRCIWKFVFVUMM-UHFFFAOYSA-N	Triazole, 3E	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
WUIDPYLIBFVBIQ-UHFFFAOYSA-N	Chembl599518	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
MFVSCMSTIWNIIV-UHFFFAOYSA-N	Chembl316339	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
SPVZIILAYYBEDM-BENRWUELSA-N	SPVZIILAYYBEDM-BENRWUELSA-N	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
OUCHQVYPFQHKNF-UHFFFAOYSA-N	Mls000877598	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
XPMPBGFRTRJTGX-UHFFFAOYSA-N	Schembl15580260	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
OLZOYMMYCAOYHJ-UHFFFAOYSA-N	Ac1Lwxpa	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QHZJAUSBDCWJCS-UHFFFAOYSA-N	Mls001179954	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
RVGDGOMVFQFGEW-ZVHZXABRSA-N	Mls000585760	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
OBHKTNMETRQPKN-UHFFFAOYSA-N	Ac1Meaqx	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
QIIJRUHVYCWLRT-UHFFFAOYSA-N	N-(6-Chloro-2-Oxo-2H-Chromen-3-Yl)-2-Methoxybenzamide	0	-2	-2	4	0	0	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
